tanggal,kecamatan,volume_ton,jenis_sampah,sumber_sampah
2024-02-25,TANAH ABANG,34.0,B3,Industri Kecil
2024-02-25,TANJUNG PRIOK,126.49,Anorganik,Industri Kecil
2024-02-25,TEBET,142.08,B3,Komersial
2024-02-26,CAKUNG,197.55,Organik,Komersial
2024-02-26,CEMPAKA PUTIH,52.31,Organik,Komersial
2024-02-26,CENGKARENG,366.5,Residu,Komersial
2024-02-26,CILANDAK,296.6,B3,Komersial
2024-02-26,CILINCING,144.75,Residu,Pasar
2024-02-26,CIPAYUNG,245.02,Anorganik,Komersial
2024-02-26,CIRACAS,319.5,Anorganik,Rumah Tangga
2024-02-26,DUREN SAWIT,183.02,Organik,Komersial
2024-02-26,GAMBIR,115.87,Organik,Industri Kecil
2024-02-26,GROGOL PETAMBURAN,194.06,Organik,Komersial
2024-02-26,JAGAKARSA,166.94,B3,Taman Kota
2024-02-26,JATINEGARA,121.38,Organik,Rumah Tangga
2024-02-26,JOHAR BARU,204.57,Organik,Pasar
2024-02-26,KALIDERES,77.91,Residu,Industri Kecil
2024-02-26,KEBAYORAN BARU,250.08,Anorganik,Rumah Tangga
2024-02-26,KEBAYORAN LAMA,255.18,Residu,Komersial
2024-02-26,KEBON JERUK,117.86,Residu,Komersial
2024-02-26,KELAPA GADING,173.2,Residu,Industri Kecil
2024-02-26,KEMAYORAN,254.39,B3,Komersial
2024-02-26,KEMBANGAN,84.22,Residu,Pasar
2024-02-26,KEPULAUAN SERIBU SELATAN,168.42,Residu,Komersial
2024-02-26,KEPULAUAN SERIBU UTARA,146.39,B3,Pasar
2024-02-26,KOJA,157.89,Anorganik,Rumah Tangga
2024-02-26,KRAMATJATI,78.05,Residu,Komersial
2024-02-26,MAKASAR,334.35,B3,Taman Kota
2024-02-26,MAMPANG PRAPATAN,96.8,Organik,Rumah Tangga
2024-02-26,MATRAMAN,142.21,Anorganik,Rumah Tangga
2024-02-26,MENTENG,41.43,Anorganik,Taman Kota
2024-02-26,PADEMANGAN,326.65,Residu,Industri Kecil
2024-02-26,PAL MERAH,123.3,Organik,Pasar
2024-02-26,PANCORAN,83.25,Anorganik,Taman Kota
2024-02-26,PASAR MINGGU,264.72,Residu,Industri Kecil
2024-02-26,PASAR REBO,190.26,Residu,Komersial
2024-02-26,PENJARINGAN,136.09,Organik,Rumah Tangga
2024-02-26,PESANGGRAHAN,118.35,B3,Komersial
2024-02-26,PULOGADUNG,128.0,B3,Taman Kota
2024-02-26,SAWAH BESAR,154.78,Residu,Taman Kota
2024-02-26,SENEN,69.26,Organik,Rumah Tangga
2024-02-26,SETIABUDI,59.1,Anorganik,Rumah Tangga
2024-02-26,TAMAN SARI,157.22,Organik,Pasar
2024-02-26,TAMBORA,222.99,Anorganik,Industri Kecil
2024-02-26,TANAH ABANG,87.41,Organik,Pasar
2024-02-26,TANJUNG PRIOK,256.0,B3,Pasar
2024-02-26,TEBET,291.57,Residu,Komersial
2024-02-27,CAKUNG,165.32,Organik,Pasar
2024-02-27,CEMPAKA PUTIH,34.38,Organik,Pasar
2024-02-27,CENGKARENG,132.17,Anorganik,Pasar
2024-02-27,CILANDAK,185.53,Anorganik,Komersial
2024-02-27,CILINCING,164.86,B3,Industri Kecil
2024-02-27,CIPAYUNG,183.59,Residu,Rumah Tangga
2024-02-27,CIRACAS,258.93,Residu,Komersial
2024-02-27,DUREN SAWIT,105.49,Anorganik,Rumah Tangga
2024-02-27,GAMBIR,118.31,Anorganik,Komersial
2024-02-27,GROGOL PETAMBURAN,190.73,Anorganik,Pasar
2024-02-27,JAGAKARSA,91.77,B3,Industri Kecil
2024-02-27,JATINEGARA,87.01,Organik,Komersial
2024-02-27,JOHAR BARU,121.29,Anorganik,Industri Kecil
2024-02-27,KALIDERES,77.44,B3,Rumah Tangga
2024-02-27,KEBAYORAN BARU,164.35,B3,Pasar
2024-02-27,KEBAYORAN LAMA,151.81,Organik,Taman Kota
2024-02-27,KEBON JERUK,112.96,Organik,Pasar
2024-02-27,KELAPA GADING,117.07,B3,Pasar
2024-02-27,KEMAYORAN,237.02,Residu,Taman Kota
2024-02-27,KEMBANGAN,80.86,Residu,Rumah Tangga
2024-02-27,KEPULAUAN SERIBU SELATAN,111.28,B3,Industri Kecil
2024-02-27,KEPULAUAN SERIBU UTARA,125.95,B3,Rumah Tangga
2024-02-27,KOJA,108.93,B3,Komersial
2024-02-27,KRAMATJATI,54.71,Anorganik,Pasar
2024-02-27,MAKASAR,185.62,Organik,Taman Kota
2024-02-27,MAMPANG PRAPATAN,31.63,Organik,Taman Kota
2024-02-27,MATRAMAN,125.89,Anorganik,Pasar
2024-02-27,MENTENG,19.52,Residu,Komersial
2024-02-27,PADEMANGAN,224.14,B3,Komersial
2024-02-27,PAL MERAH,123.92,Anorganik,Pasar
2024-02-27,PANCORAN,96.74,B3,Industri Kecil
2024-02-27,PASAR MINGGU,162.72,B3,Rumah Tangga
2024-02-27,PASAR REBO,133.43,B3,Komersial
2024-02-27,PENJARINGAN,162.95,Organik,Taman Kota
2024-02-27,PESANGGRAHAN,112.84,Anorganik,Industri Kecil
2024-02-27,PULOGADUNG,122.41,Residu,Industri Kecil
2024-02-27,SAWAH BESAR,163.11,Anorganik,Komersial
2024-02-27,SENEN,75.52,B3,Industri Kecil
2024-02-27,SETIABUDI,101.95,B3,Rumah Tangga
2024-02-27,TAMAN SARI,113.75,Residu,Pasar
2024-02-27,TAMBORA,200.55,Residu,Taman Kota
2024-02-27,TANAH ABANG,72.45,Anorganik,Industri Kecil
2024-02-27,TANJUNG PRIOK,154.76,Organik,Industri Kecil
2024-02-27,TEBET,230.5,B3,Industri Kecil
2024-02-28,CAKUNG,123.73,Residu,Rumah Tangga
2024-02-28,CEMPAKA PUTIH,27.52,B3,Pasar
2024-02-28,CENGKARENG,139.94,Anorganik,Industri Kecil
2024-02-28,CILANDAK,267.27,B3,Industri Kecil
2024-02-28,CILINCING,156.4,Anorganik,Taman Kota
2024-02-28,CIPAYUNG,173.73,Residu,Komersial
2024-02-28,CIRACAS,164.25,B3,Rumah Tangga
2024-02-28,DUREN SAWIT,244.18,Residu,Rumah Tangga
2024-02-28,GAMBIR,103.96,Organik,Taman Kota
2024-02-28,GROGOL PETAMBURAN,152.91,Residu,Pasar
2024-02-28,JAGAKARSA,114.12,B3,Rumah Tangga
2024-02-28,JATINEGARA,71.77,B3,Pasar
2024-02-28,JOHAR BARU,103.96,Residu,Pasar
2024-02-28,KALIDERES,54.95,Organik,Taman Kota
2024-02-28,KEBAYORAN BARU,172.75,Residu,Industri Kecil
2024-02-28,KEBAYORAN LAMA,113.16,B3,Pasar
2024-02-28,KEBON JERUK,85.05,Organik,Pasar
2024-02-28,KELAPA GADING,156.48,B3,Taman Kota
2024-02-28,KEMAYORAN,122.96,Residu,Rumah Tangga
2024-02-28,KEMBANGAN,57.5,Anorganik,Industri Kecil
2024-02-28,KEPULAUAN SERIBU SELATAN,121.41,Organik,Pasar
2024-02-28,KEPULAUAN SERIBU UTARA,68.77,Organik,Rumah Tangga
2024-02-28,KOJA,61.8,Anorganik,Pasar
2024-02-28,KRAMATJATI,42.11,Organik,Taman Kota
2024-02-28,MAKASAR,217.88,Anorganik,Komersial
2024-02-28,MAMPANG PRAPATAN,30.26,B3,Taman Kota
2024-02-28,MATRAMAN,95.75,Residu,Rumah Tangga
2024-02-28,MENTENG,26.22,Anorganik,Komersial
2024-02-28,PADEMANGAN,128.28,Anorganik,Komersial
2024-02-28,PAL MERAH,106.22,B3,Industri Kecil
2024-02-28,PANCORAN,65.76,Organik,Pasar
2024-02-28,PASAR MINGGU,169.88,Anorganik,Rumah Tangga
2024-02-28,PASAR REBO,172.86,Organik,Taman Kota
2024-02-28,PENJARINGAN,94.01,Anorganik,Taman Kota
2024-02-28,PESANGGRAHAN,96.77,Organik,Taman Kota
2024-02-28,PULOGADUNG,100.43,Organik,Komersial
2024-02-28,SAWAH BESAR,113.23,Anorganik,Komersial
2024-02-28,SENEN,55.92,Anorganik,Taman Kota
2024-02-28,SETIABUDI,37.45,B3,Komersial
2024-02-28,TAMAN SARI,89.75,Organik,Rumah Tangga
2024-02-28,TAMBORA,172.2,Anorganik,Pasar
2024-02-28,TANAH ABANG,62.9,Organik,Rumah Tangga
2024-02-28,TANJUNG PRIOK,173.86,Residu,Rumah Tangga
2024-02-28,TEBET,184.83,Organik,Rumah Tangga
2024-02-29,CAKUNG,151.38,Residu,Taman Kota
2024-02-29,CEMPAKA PUTIH,25.43,Anorganik,Komersial
2024-02-29,CENGKARENG,121.38,Organik,Pasar
2024-02-29,CILANDAK,205.07,Organik,Industri Kecil
2024-02-29,CILINCING,159.0,Anorganik,Pasar
2024-02-29,CIPAYUNG,132.24,Residu,Rumah Tangga
2024-02-29,CIRACAS,160.55,Organik,Taman Kota
2024-02-29,DUREN SAWIT,126.03,Residu,Komersial
2024-02-29,GAMBIR,81.78,Organik,Taman Kota
2024-02-29,GROGOL PETAMBURAN,142.39,Organik,Komersial
2024-02-29,JAGAKARSA,81.43,Residu,Komersial
2024-02-29,JATINEGARA,76.76,Organik,Rumah Tangga
2024-02-29,JOHAR BARU,147.7,Organik,Rumah Tangga
2024-02-29,KALIDERES,62.14,B3,Komersial
2024-02-29,KEBAYORAN BARU,145.24,Anorganik,Taman Kota
2024-02-29,KEBAYORAN LAMA,133.26,Anorganik,Komersial
2024-02-29,KEBON JERUK,69.29,Residu,Rumah Tangga
2024-02-29,KELAPA GADING,292.59,Residu,Industri Kecil
2024-02-29,KEMAYORAN,161.99,Residu,Rumah Tangga
2024-02-29,KEMBANGAN,49.26,Organik,Taman Kota
2024-02-29,KEPULAUAN SERIBU SELATAN,89.77,B3,Komersial
2024-02-29,KEPULAUAN SERIBU UTARA,119.21,Anorganik,Rumah Tangga
2024-02-29,KOJA,72.85,Anorganik,Rumah Tangga
2024-02-29,KRAMATJATI,113.04,Residu,Pasar
2024-02-29,MAKASAR,176.88,Organik,Taman Kota
2024-02-29,MAMPANG PRAPATAN,51.59,Residu,Taman Kota
2024-02-29,MATRAMAN,121.59,B3,Komersial
2024-02-29,MENTENG,20.23,Residu,Taman Kota
2024-02-29,PADEMANGAN,203.44,Residu,Komersial
2024-02-29,PAL MERAH,69.26,Organik,Komersial
2024-02-29,PANCORAN,85.8,Residu,Taman Kota
2024-02-29,PASAR MINGGU,137.71,Organik,Pasar
2024-02-29,PASAR REBO,134.47,B3,Taman Kota
2024-02-29,PENJARINGAN,81.52,B3,Industri Kecil
2024-02-29,PESANGGRAHAN,71.68,Organik,Pasar
2024-02-29,PULOGADUNG,100.15,Anorganik,Industri Kecil
2024-02-29,SAWAH BESAR,166.9,Anorganik,Komersial
2024-02-29,SENEN,62.98,Organik,Taman Kota
2024-02-29,SETIABUDI,36.59,B3,Komersial
2024-02-29,TAMAN SARI,107.2,Residu,Industri Kecil
2024-02-29,TAMBORA,223.98,Residu,Pasar
2024-02-29,TANAH ABANG,44.47,Anorganik,Komersial
2024-02-29,TANJUNG PRIOK,174.42,Anorganik,Pasar
2024-02-29,TEBET,191.5,Organik,Komersial
2024-03-01,CAKUNG,99.89,B3,Pasar
2024-03-01,CEMPAKA PUTIH,20.68,B3,Pasar
2024-03-01,CENGKARENG,116.14,Organik,Taman Kota
2024-03-01,CILANDAK,170.21,Residu,Industri Kecil
2024-03-01,CILINCING,156.6,Anorganik,Pasar
2024-03-01,CIPAYUNG,133.22,Organik,Industri Kecil
2024-03-01,CIRACAS,202.96,Residu,Taman Kota
2024-03-01,DUREN SAWIT,140.81,B3,Taman Kota
2024-03-01,GAMBIR,96.94,B3,Taman Kota
2024-03-01,GROGOL PETAMBURAN,141.9,Anorganik,Komersial
2024-03-01,JAGAKARSA,72.53,Residu,Pasar
2024-03-01,JATINEGARA,84.45,B3,Industri Kecil
2024-03-01,JOHAR BARU,130.42,B3,Pasar
2024-03-01,KALIDERES,50.7,Residu,Pasar
2024-03-01,KEBAYORAN BARU,207.58,Organik,Taman Kota
2024-03-01,KEBAYORAN LAMA,115.87,Organik,Taman Kota
2024-03-01,KEBON JERUK,87.61,Organik,Pasar
2024-03-01,KELAPA GADING,119.19,B3,Pasar
2024-03-01,KEMAYORAN,126.67,B3,Komersial
2024-03-01,KEMBANGAN,57.36,Organik,Industri Kecil
2024-03-01,KEPULAUAN SERIBU SELATAN,87.26,Anorganik,Taman Kota
2024-03-01,KEPULAUAN SERIBU UTARA,90.18,Anorganik,Taman Kota
2024-03-01,KOJA,85.87,B3,Industri Kecil
2024-03-01,KRAMATJATI,37.27,B3,Industri Kecil
2024-03-01,MAKASAR,190.26,Residu,Pasar
2024-03-01,MAMPANG PRAPATAN,40.5,Organik,Industri Kecil
2024-03-01,MATRAMAN,104.97,Residu,Rumah Tangga
2024-03-01,MENTENG,27.9,Residu,Industri Kecil
2024-03-01,PADEMANGAN,128.35,Organik,Pasar
2024-03-01,PAL MERAH,109.67,Residu,Pasar
2024-03-01,PANCORAN,91.13,Anorganik,Industri Kecil
2024-03-01,PASAR MINGGU,193.07,Organik,Rumah Tangga
2024-03-01,PASAR REBO,114.26,Organik,Komersial
2024-03-01,PENJARINGAN,189.94,Organik,Industri Kecil
2024-03-01,PESANGGRAHAN,82.56,Residu,Komersial
2024-03-01,PULOGADUNG,67.83,Organik,Rumah Tangga
2024-03-01,SAWAH BESAR,124.91,Organik,Taman Kota
2024-03-01,SENEN,96.11,Anorganik,Rumah Tangga
2024-03-01,SETIABUDI,35.77,Organik,Industri Kecil
2024-03-01,TAMAN SARI,77.01,Residu,Rumah Tangga
2024-03-01,TAMBORA,185.19,Organik,Komersial
2024-03-01,TANAH ABANG,65.92,Residu,Komersial
2024-03-01,TANJUNG PRIOK,168.23,Organik,Industri Kecil
2024-03-01,TEBET,136.91,Organik,Industri Kecil
2024-03-02,CAKUNG,106.57,B3,Pasar
2024-03-02,CEMPAKA PUTIH,32.33,Residu,Industri Kecil
2024-03-02,CENGKARENG,172.15,B3,Rumah Tangga
2024-03-02,CILANDAK,145.71,Anorganik,Komersial
2024-03-02,CILINCING,126.72,Anorganik,Industri Kecil
2024-03-02,CIPAYUNG,212.29,Organik,Industri Kecil
2024-03-02,CIRACAS,202.48,Organik,Pasar
2024-03-02,DUREN SAWIT,101.21,Anorganik,Industri Kecil
2024-03-02,GAMBIR,110.98,Residu,Taman Kota
2024-03-02,GROGOL PETAMBURAN,134.54,B3,Rumah Tangga
2024-03-02,JAGAKARSA,70.71,B3,Taman Kota
2024-03-02,JATINEGARA,65.82,B3,Pasar
2024-03-02,JOHAR BARU,105.54,Organik,Rumah Tangga
2024-03-02,KALIDERES,58.61,Organik,Rumah Tangga
2024-03-02,KEBAYORAN BARU,120.92,Organik,Komersial
2024-03-02,KEBAYORAN LAMA,136.03,Organik,Komersial
2024-03-02,KEBON JERUK,96.99,Anorganik,Industri Kecil
2024-03-02,KELAPA GADING,129.5,Residu,Rumah Tangga
2024-03-02,KEMAYORAN,185.64,Anorganik,Komersial
2024-03-02,KEMBANGAN,60.46,B3,Industri Kecil
2024-03-02,KEPULAUAN SERIBU SELATAN,85.81,B3,Rumah Tangga
2024-03-02,KEPULAUAN SERIBU UTARA,88.97,Residu,Pasar
2024-03-02,KOJA,92.6,Anorganik,Taman Kota
2024-03-02,KRAMATJATI,36.61,B3,Rumah Tangga
2024-03-02,MAKASAR,186.76,Residu,Komersial
2024-03-02,MAMPANG PRAPATAN,63.79,B3,Taman Kota
2024-03-02,MATRAMAN,110.09,Organik,Komersial
2024-03-02,MENTENG,23.14,Anorganik,Industri Kecil
2024-03-02,PADEMANGAN,152.32,Residu,Rumah Tangga
2024-03-02,PAL MERAH,68.86,Anorganik,Pasar
2024-03-02,PANCORAN,78.72,Anorganik,Pasar
2024-03-02,PASAR MINGGU,201.59,Residu,Taman Kota
2024-03-02,PASAR REBO,148.09,Anorganik,Pasar
2024-03-02,PENJARINGAN,127.05,B3,Rumah Tangga
2024-03-02,PESANGGRAHAN,88.47,Residu,Industri Kecil
2024-03-02,PULOGADUNG,161.03,Organik,Taman Kota
2024-03-02,SAWAH BESAR,158.08,Residu,Pasar
2024-03-02,SENEN,72.83,Residu,Taman Kota
2024-03-02,SETIABUDI,31.36,Organik,Rumah Tangga
2024-03-02,TAMAN SARI,64.91,Anorganik,Rumah Tangga
2024-03-02,TAMBORA,153.44,Organik,Taman Kota
2024-03-02,TANAH ABANG,37.44,Residu,Industri Kecil
2024-03-02,TANJUNG PRIOK,129.0,Residu,Rumah Tangga
2024-03-02,TEBET,202.07,B3,Industri Kecil
2024-03-03,CAKUNG,126.75,Organik,Taman Kota
2024-03-03,CEMPAKA PUTIH,21.19,Organik,Industri Kecil
2024-03-03,CENGKARENG,113.22,Residu,Taman Kota
2024-03-03,CILANDAK,99.8,B3,Rumah Tangga
2024-03-03,CILINCING,70.48,Residu,Komersial
2024-03-03,CIPAYUNG,195.83,Residu,Taman Kota
2024-03-03,CIRACAS,167.69,Organik,Rumah Tangga
2024-03-03,DUREN SAWIT,90.09,Anorganik,Industri Kecil
2024-03-03,GAMBIR,84.1,Organik,Taman Kota
2024-03-03,GROGOL PETAMBURAN,108.83,Residu,Rumah Tangga
2024-03-03,JAGAKARSA,75.4,Anorganik,Taman Kota
2024-03-03,JATINEGARA,54.7,Anorganik,Taman Kota
2024-03-03,JOHAR BARU,84.28,B3,Pasar
2024-03-03,KALIDERES,49.28,Organik,Rumah Tangga
2024-03-03,KEBAYORAN BARU,129.97,Organik,Komersial
2024-03-03,KEBAYORAN LAMA,97.98,Residu,Taman Kota
2024-03-03,KEBON JERUK,65.48,Organik,Taman Kota
2024-03-03,KELAPA GADING,79.44,Anorganik,Rumah Tangga
2024-03-03,KEMAYORAN,89.55,B3,Taman Kota
2024-03-03,KEMBANGAN,32.49,Organik,Industri Kecil
2024-03-03,KEPULAUAN SERIBU SELATAN,69.71,B3,Taman Kota
2024-03-03,KEPULAUAN SERIBU UTARA,85.79,Organik,Industri Kecil
2024-03-03,KOJA,58.68,Anorganik,Industri Kecil
2024-03-03,KRAMATJATI,37.99,B3,Komersial
2024-03-03,MAKASAR,154.9,Organik,Komersial
2024-03-03,MAMPANG PRAPATAN,33.15,Residu,Taman Kota
2024-03-03,MATRAMAN,58.73,Anorganik,Industri Kecil
2024-03-03,MENTENG,14.48,Residu,Taman Kota
2024-03-03,PADEMANGAN,256.08,Anorganik,Komersial
2024-03-03,PAL MERAH,76.53,Organik,Rumah Tangga
2024-03-03,PANCORAN,60.22,Organik,Taman Kota
2024-03-03,PASAR MINGGU,152.09,Residu,Industri Kecil
2024-03-03,PASAR REBO,101.31,B3,Taman Kota
2024-03-03,PENJARINGAN,82.77,Anorganik,Komersial
2024-03-03,PESANGGRAHAN,46.74,Residu,Pasar
2024-03-03,PULOGADUNG,55.77,Residu,Komersial
2024-03-03,SAWAH BESAR,98.79,Organik,Komersial
2024-03-03,SENEN,47.34,Organik,Taman Kota
2024-03-03,SETIABUDI,39.27,Anorganik,Pasar
2024-03-03,TAMAN SARI,61.97,B3,Pasar
2024-03-03,TAMBORA,104.8,Organik,Industri Kecil
2024-03-03,TANAH ABANG,37.62,B3,Pasar
2024-03-03,TANJUNG PRIOK,141.72,Residu,Rumah Tangga
2024-03-03,TEBET,104.96,B3,Taman Kota
2024-03-04,CAKUNG,219.87,Anorganik,Komersial
2024-03-04,CEMPAKA PUTIH,51.48,B3,Industri Kecil
2024-03-04,CENGKARENG,156.63,B3,Pasar
2024-03-04,CILANDAK,276.66,Organik,Rumah Tangga
2024-03-04,CILINCING,217.33,Residu,Komersial
2024-03-04,CIPAYUNG,231.75,Organik,Komersial
2024-03-04,CIRACAS,648.35,B3,Taman Kota
2024-03-04,DUREN SAWIT,201.78,Residu,Taman Kota
2024-03-04,GAMBIR,157.44,Organik,Taman Kota
2024-03-04,GROGOL PETAMBURAN,143.33,Anorganik,Komersial
2024-03-04,JAGAKARSA,135.2,Anorganik,Pasar
2024-03-04,JATINEGARA,77.9,Residu,Pasar
2024-03-04,JOHAR BARU,161.72,Anorganik,Komersial
2024-03-04,KALIDERES,118.08,B3,Industri Kecil
2024-03-04,KEBAYORAN BARU,291.68,Anorganik,Industri Kecil
2024-03-04,KEBAYORAN LAMA,257.02,Residu,Industri Kecil
2024-03-04,KEBON JERUK,149.76,Anorganik,Pasar
2024-03-04,KELAPA GADING,159.98,Organik,Industri Kecil
2024-03-04,KEMAYORAN,180.3,Residu,Komersial
2024-03-04,KEMBANGAN,68.03,Residu,Taman Kota
2024-03-04,KEPULAUAN SERIBU SELATAN,174.12,Organik,Rumah Tangga
2024-03-04,KEPULAUAN SERIBU UTARA,153.42,Residu,Rumah Tangga
2024-03-04,KOJA,121.84,Residu,Pasar
2024-03-04,KRAMATJATI,154.62,Organik,Rumah Tangga
2024-03-04,MAKASAR,220.9,B3,Taman Kota
2024-03-04,MAMPANG PRAPATAN,69.81,Residu,Pasar
2024-03-04,MATRAMAN,131.41,Organik,Industri Kecil
2024-03-04,MENTENG,27.96,Organik,Taman Kota
2024-03-04,PADEMANGAN,281.92,Residu,Rumah Tangga
2024-03-04,PAL MERAH,104.33,B3,Pasar
2024-03-04,PANCORAN,142.55,B3,Rumah Tangga
2024-03-04,PASAR MINGGU,304.14,Residu,Rumah Tangga
2024-03-04,PASAR REBO,431.64,B3,Rumah Tangga
2024-03-04,PENJARINGAN,132.23,B3,Rumah Tangga
2024-03-04,PESANGGRAHAN,82.1,Anorganik,Rumah Tangga
2024-03-04,PULOGADUNG,145.79,Organik,Rumah Tangga
2024-03-04,SAWAH BESAR,230.36,Residu,Taman Kota
2024-03-04,SENEN,60.64,Anorganik,Komersial
2024-03-04,SETIABUDI,57.89,Anorganik,Rumah Tangga
2024-03-04,TAMAN SARI,190.8,B3,Rumah Tangga
2024-03-04,TAMBORA,204.75,B3,Komersial
2024-03-04,TANAH ABANG,66.3,B3,Industri Kecil
2024-03-04,TANJUNG PRIOK,141.66,Residu,Taman Kota
2024-03-04,TEBET,225.95,Anorganik,Industri Kecil
2024-03-05,CAKUNG,102.79,Residu,Industri Kecil
2024-03-05,CEMPAKA PUTIH,23.42,Organik,Rumah Tangga
2024-03-05,CENGKARENG,193.32,Anorganik,Komersial
2024-03-05,CILANDAK,133.38,B3,Komersial
2024-03-05,CILINCING,171.14,Residu,Komersial
2024-03-05,CIPAYUNG,130.05,Organik,Taman Kota
2024-03-05,CIRACAS,149.12,Anorganik,Rumah Tangga
2024-03-05,DUREN SAWIT,212.93,Residu,Komersial
2024-03-05,GAMBIR,115.86,Residu,Rumah Tangga
2024-03-05,GROGOL PETAMBURAN,146.44,Anorganik,Pasar
2024-03-05,JAGAKARSA,92.83,B3,Industri Kecil
2024-03-05,JATINEGARA,73.48,B3,Rumah Tangga
2024-03-05,JOHAR BARU,147.68,Organik,Taman Kota
2024-03-05,KALIDERES,77.86,Anorganik,Industri Kecil
2024-03-05,KEBAYORAN BARU,127.03,B3,Rumah Tangga
2024-03-05,KEBAYORAN LAMA,142.87,B3,Rumah Tangga
2024-03-05,KEBON JERUK,86.62,B3,Rumah Tangga
2024-03-05,KELAPA GADING,145.75,Residu,Rumah Tangga
2024-03-05,KEMAYORAN,172.41,Anorganik,Pasar
2024-03-05,KEMBANGAN,69.19,Anorganik,Taman Kota
2024-03-05,KEPULAUAN SERIBU SELATAN,81.49,Anorganik,Pasar
2024-03-05,KEPULAUAN SERIBU UTARA,94.85,B3,Industri Kecil
2024-03-05,KOJA,89.51,B3,Taman Kota
2024-03-05,KRAMATJATI,57.69,Residu,Komersial
2024-03-05,MAKASAR,156.53,Anorganik,Industri Kecil
2024-03-05,MAMPANG PRAPATAN,40.8,Anorganik,Rumah Tangga
2024-03-05,MATRAMAN,102.27,Anorganik,Rumah Tangga
2024-03-05,MENTENG,29.5,B3,Komersial
2024-03-05,PADEMANGAN,173.09,Residu,Rumah Tangga
2024-03-05,PAL MERAH,100.54,Anorganik,Komersial
2024-03-05,PANCORAN,77.94,B3,Industri Kecil
2024-03-05,PASAR MINGGU,191.0,Anorganik,Rumah Tangga
2024-03-05,PASAR REBO,131.07,Organik,Industri Kecil
2024-03-05,PENJARINGAN,142.44,Organik,Rumah Tangga
2024-03-05,PESANGGRAHAN,79.6,Organik,Industri Kecil
2024-03-05,PULOGADUNG,103.16,Organik,Komersial
2024-03-05,SAWAH BESAR,175.46,B3,Pasar
2024-03-05,SENEN,51.02,Organik,Rumah Tangga
2024-03-05,SETIABUDI,42.59,Anorganik,Pasar
2024-03-05,TAMAN SARI,83.73,B3,Industri Kecil
2024-03-05,TAMBORA,149.72,Residu,Industri Kecil
2024-03-05,TANAH ABANG,39.63,Organik,Komersial
2024-03-05,TANJUNG PRIOK,129.73,Organik,Pasar
2024-03-05,TEBET,196.26,Anorganik,Pasar
2024-03-06,CAKUNG,188.84,Residu,Pasar
2024-03-06,CEMPAKA PUTIH,34.51,Organik,Taman Kota
2024-03-06,CENGKARENG,115.7,Organik,Rumah Tangga
2024-03-06,CILANDAK,218.68,Organik,Taman Kota
2024-03-06,CILINCING,104.35,Anorganik,Komersial
2024-03-06,CIPAYUNG,167.78,B3,Taman Kota
2024-03-06,CIRACAS,216.52,Organik,Industri Kecil
2024-03-06,DUREN SAWIT,163.54,Organik,Rumah Tangga
2024-03-06,GAMBIR,127.2,Residu,Rumah Tangga
2024-03-06,GROGOL PETAMBURAN,141.95,Organik,Industri Kecil
2024-03-06,JAGAKARSA,163.98,Residu,Rumah Tangga
2024-03-06,JATINEGARA,61.2,B3,Komersial
2024-03-06,JOHAR BARU,107.54,Anorganik,Komersial
2024-03-06,KALIDERES,80.32,Residu,Taman Kota
2024-03-06,KEBAYORAN BARU,228.3,Organik,Pasar
2024-03-06,KEBAYORAN LAMA,140.38,Organik,Industri Kecil
2024-03-06,KEBON JERUK,86.58,B3,Taman Kota
2024-03-06,KELAPA GADING,98.61,B3,Pasar
2024-03-06,KEMAYORAN,223.98,Anorganik,Industri Kecil
2024-03-06,KEMBANGAN,75.41,Organik,Industri Kecil
2024-03-06,KEPULAUAN SERIBU SELATAN,105.1,Organik,Industri Kecil
2024-03-06,KEPULAUAN SERIBU UTARA,72.83,Organik,Taman Kota
2024-03-06,KOJA,95.38,Organik,Komersial
2024-03-06,KRAMATJATI,45.63,B3,Komersial
2024-03-06,MAKASAR,223.96,Anorganik,Industri Kecil
2024-03-06,MAMPANG PRAPATAN,41.79,Organik,Komersial
2024-03-06,MATRAMAN,107.11,Residu,Taman Kota
2024-03-06,MENTENG,30.81,Anorganik,Pasar
2024-03-06,PADEMANGAN,188.56,Organik,Industri Kecil
2024-03-06,PAL MERAH,103.31,Residu,Pasar
2024-03-06,PANCORAN,83.77,Organik,Taman Kota
2024-03-06,PASAR MINGGU,180.28,Anorganik,Rumah Tangga
2024-03-06,PASAR REBO,152.93,Anorganik,Komersial
2024-03-06,PENJARINGAN,95.24,Organik,Rumah Tangga
2024-03-06,PESANGGRAHAN,82.91,Anorganik,Rumah Tangga
2024-03-06,PULOGADUNG,200.51,B3,Industri Kecil
2024-03-06,SAWAH BESAR,163.89,Organik,Rumah Tangga
2024-03-06,SENEN,78.94,B3,Komersial
2024-03-06,SETIABUDI,42.33,Anorganik,Komersial
2024-03-06,TAMAN SARI,96.41,Residu,Rumah Tangga
2024-03-06,TAMBORA,150.22,B3,Rumah Tangga
2024-03-06,TANAH ABANG,48.08,Anorganik,Industri Kecil
2024-03-06,TANJUNG PRIOK,182.35,Residu,Rumah Tangga
2024-03-06,TEBET,167.59,B3,Rumah Tangga
2024-03-07,CAKUNG,194.53,Residu,Pasar
2024-03-07,CEMPAKA PUTIH,26.94,Organik,Industri Kecil
2024-03-07,CENGKARENG,182.64,Organik,Taman Kota
